ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
BD6E6,41811.4545276761,-197157.451346749,-1548253079.60986,-41811.4545276761,693157.451346749,-2903321433.85763
BE6F6,39593.2323622108,248000,0,-39593.2323622108,248000,0
BF6G6,11674.8476446867,-246029.163353854,-2355015222.95684,-11674.8476446867,766829.163353854,-2962490992.25863
BA7B7,113736.631524563,-111136.562389192,-1646857149.90552,-113736.631524563,631936.562389192,-2254276755.18099
BB7C7,94957.1972964406,248000,0,-94957.1972964406,248000,0
BC7D7,69789.2302137017,-196171.745295862,-2199590199.96122,-69789.2302137017,692171.745295862,-2242127252.9974
BD7E7,43011.2812283039,-173332.8642363,-1449596074.38364,-43011.2812283039,669332.8642363,-2763732567.97936
BE7F7,39367.5910966992,248000,0,-39367.5910966992,248000,0
BF7G7,12327.935446322,-215002.216109984,-2192128209.51657,-12327.935446322,735802.216109985,-2799595059.63827
BA8B8,115767.148219287,-70394.6868983835,-1432961174.2755,-115767.148219287,591194.686898384,-2040383038.15753
BB8C8,96930.2017892599,248000,0,-96930.2017892599,248000,0
BC8D8,72019.7085632086,-168607.396000755,-2044098409.56564,-72019.7085632086,664607.396000755,-2121975550.44191
BD8E8,44281.2653558254,-148691.438958139,-1347091119.27283,-44281.2653558254,644691.438958139,-2619823270.30856
BE8F8,39183.8585243225,248000,0,-39183.8585243225,248000,0
BF8G8,13042.287370801,-184093.266271083,-2029856574.27151,-13042.287370801,704893.266271083,-2637322721.57487
BA9B9,117727.594994664,-30776.3535444982,-1224963521.08133,-117727.594994664,551576.353544498,-1832388191.1359
BB9C9,98737.8955135345,248000,0,-98737.8955135345,248000,0
BC9D9,74160.3807151318,-140794.932796489,-1886867036.33858,-74160.3807151318,636794.932796489,-2001082291.62631
BD9E9,45597.8027454615,-123442.870362678,-1241676290.8689,-45597.8027454615,619442.870362678,-2472752412.75788
BE9F9,39045.2420814037,248000,0,-39045.2420814037,248000,0
BF9G9,13789.2284721136,-153402.654281116,-1868731321.73881,-13789.2284721136,674202.654281116,-2476196548.21291
BA10B10,119596.486138105,7696.54882879282,-1022979026.87566,-119596.486138105,513103.451171207,-1630407210.42202
BB10C10,100387.850059509,248000,0,-100387.850059509,248000,0
BC10D10,76197.1016120911,-112876.734039194,-1728753043.35021,-76197.1016120911,608876.734039194,-1880014297.04173
BD10E10,46938.4605834484,-97775.8101898059,-1134197727.74294,-46938.4605834484,593775.810189806,-2323560374.15512
BE10F10,38955.0979737043,248000,0,-38955.0979737043,248000,0
BF10G10,14550.247477293,-123012.322226754,-1709182173.20731,-14550.247477293,643812.322226753,-2316647210.1736
BA11B11,121357.164744735,45013.66685726,-827062150.990363,-121357.164744735,475786.33314274,-1434494347.00841
BB11C11,101887.683722258,248000,0,-101887.683722258,248000,0
BC11D11,78118.3751963377,-84980.9663250615,-1570527363.01264,-78118.3751963377,580980.966325061,-1759282300.23797
