ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
CF9F10,2443600.000000015,240.51536749541992,-24510171.282380283,-2443600.000000015,-240.51536749541992,25833005.80360186
CG9G10,1251600.0000000075,237.60308808030095,-24512985.725867093,-1251600.0000000075,-237.60308808030095,25819802.71031034
CA10A11,772800.3567467714,68382.12440282176,179563880.70878613,-772800.3567467714,-68382.12440282176,196537803.506737
CB10B11,2153599.6432532296,178867.72325818025,483357322.9291472,-2153599.6432532296,-178867.72325818025,500415154.99083984
CC10C11,1888000.000000015,181.5850199580018,-25823559.693048596,-1888000.000000015,-181.5850199580018,26822277.302814245
CD10D11,1492553.6409757026,117324.15305910501,313672976.1734319,-1492553.6409757026,-117324.15305910501,331609865.6516504
CE10E11,2283446.3590242267,215904.78094081604,584722343.9841852,-2283446.3590242267,-215904.78094081604,602753951.1902941
CF10F11,1935200.000000015,165.2747237594158,-25833005.80360347,-1935200.000000015,-165.2747237594158,26742016.784283996
CG10G11,991200.0000000075,174.3585947942629,-25819802.710308015,-991200.0000000075,-174.3585947942629,26778774.981681943
CA11A12,621313.1126744756,29498.70901635452,71621742.5800401,-621313.1126744756,-29498.70901635452,90621157.00991082
CB11B12,1536286.8873254955,139719.862841204,375009236.16331196,-1536286.8873254955,-139719.862841204,393450009.4633198
CC11C12,1392000.000000015,206.05066009561415,-26822277.302814543,-1392000.000000015,-206.05066009561415,27955555.93334186
CD11D12,1158684.2565826923,79305.04997676684,208187372.9427684,-1158684.2565826923,-79305.04997676684,227990401.92944777
CE11E12,1625315.7434172928,177586.145791787,478754966.2850872,-1625315.7434172928,-177586.145791787,497968835.56973577
CF11F12,1426800.0000000075,347.6809752654517,-26742016.784285784,-1426800.0000000075,-347.6809752654517,28654262.14824438
CG11G12,730800.0000000037,336.50073798853555,-26778774.98168367,-730800.0000000037,-336.50073798853555,28629529.040619016
CA12A13,430005.66365523543,-8881.224127424532,-32356096.936919928,-430005.66365523543,8881.224127424532,-16490635.763915539
CB12B13,958794.3363447487,103475.52783806066,273756715.76184684,-958794.3363447487,-103475.52783806066,295358687.34748137
CC12C13,896000.0,-1081.2741302195645,-27955555.93334055,-896000.0,1081.2741302195645,22008548.217131615
CD12D13,783371.4754326381,40870.487579262495,103661429.86606967,-783371.4754326381,-40870.487579262495,121126251.81986594
CE12E13,1008628.5245673805,141330.4611657014,377251521.1339398,-1008628.5245673805,-141330.4611657014,400066015.27741253
CF12F13,918400.0000000075,-1355.9037289342377,-28654262.14824605,-918400.0000000075,1355.9037289342377,21196791.63910055
CG12G13,470400.0,-1358.0745968858246,-28629529.04061824,-470400.0,1358.0745968858246,21160118.757741332
CA13A14,202109.43178041093,-31612.495359242326,-108726044.59511274,-202109.43178041093,31612.495359242326,-112561422.91958797
CB13B14,417890.56821956486,52365.70679298775,171147558.32590878,-417890.56821956486,-52365.70679298775,195412389.22500825
CC13C14,400000.0,-3144.078316733212,-22008548.217130452,-400000.0,3144.078316733212,4.172325134277344e-07
CD13D14,367776.6493275203,6130.129042719083,17545597.049929917,-367776.6493275203,-6130.129042719083,25365306.249107957
CE13E14,432223.35067248344,80311.72503958868,265313874.80161312,-432223.35067248344,-80311.72503958868,296868200.47550255
CF13F14,410000.0,-3028.1130912992085,-21196791.63910246,-410000.0,3028.1130912992085,9.5367431640625e-07
CG13G14,210000.0,-3022.8741082480847,-21160118.757742286,-210000.0,3022.8741082480847,-7.152557373046875e-07
BA1B1,95140.79611606896,-321757.3256767676,-2783514235.4642653,-95140.79611606896,842557.3256767676,-3329137684.141794
BB1C1,96234.90951488167,248000.00000000015,0.0,-96234.90951488167,247999.99999999985,0.0
BC1D1,-254200.3335312456,248000.0000000002,0.0,254200.3335312456,247999.9999999998,0.0
BD1E1,158920.44421885908,-231223.75940265047,-2162985719.9554744,-158920.44421885908,727223.7594026504,-2629251874.0710297
BE1F1,662797.6004840806,248000.00000000012,0.0,-662797.6004840806,247999.99999999988,0.0
BF1G1,326998.051369451,260400.00000000032,0.0,-326998.051369451,260399.99999999968,0.0
BA2B2,78511.9733119905,-240562.8420424614,-2321997254.976015,-78511.9733119905,761362.8420424614,-2938112586.4698305
BB2C2,-8907.768988594413,248000.00000000012,0.0,8907.768988594413,247999.99999999988,0.0
BC2D2,85791.74855419993,248000.00000000015,0.0,-85791.74855419993,247999.99999999985,0.0
BD2E2,-26983.180984809995,-311234.67777532083,-2518340706.0230317,26983.180984809995,807234.6777753208,-3074006071.7301764
BE2F2,-156851.653266415,248000.00000000012,0.0,156851.653266415,247999.99999999988,0.0
BF2G2,-74770.25234982371,260400.00000000023,0.0,74770.25234982371,260399.99999999977,0.0
BA3B3,117732.3648365438,-179554.16139385419,-2007045761.5675845,-117732.3648365438,700354.1613938542,-2612472933.0678844
BB3C3,83796.56738305092,248000.00000000012,0.0,-83796.56738305092,247999.99999999988,0.0
BC3D3,67664.8428774476,248000.00000000015,0.0,-67664.8428774476,247999.99999999985,0.0
BD3E3,39512.64915764332,-239860.05184337153,-2170015289.425937,-39512.64915764332,735860.0518433715,-2708585229.007778
BE3F3,14879.559186726809,248000.00000000012,0.0,-14879.559186726809,247999.99999999988,0.0
BF3G3,5585.30402636528,260400.00000000023,0.0,-5585.30402636528,260399.99999999977,0.0
BA4B4,113127.83664143085,-138499.89736191632,-1790285244.9695969,-113127.83664143085,659299.8973619163,-2398163677.3305244
BB4C4,71787.83283355832,248000.00000000012,0.0,-71787.83283355832,247999.99999999988,0.0
BC4D4,75457.57742199302,248000.00000000015,0.0,-75457.57742199302,247999.99999999985,0.0
BD4E4,37411.99609020352,-202317.09967889602,-1980323472.3161705,-37411.99609020352,698317.099678896,-2522847524.4727893
BE4F4,-1236.5786854624748,248000.00000000012,0.0,1236.5786854624748,247999.99999999988,0.0
BF4G4,2.946094334125519,260400.00000000023,0.0,-2.946094334125519,260399.99999999977,0.0
BA5B5,114145.90602642298,-96251.02768341801,-1568711826.4221265,-114145.90602642298,617051.027683418,-2176123964.2537622
BB5C5,74379.8372862339,248000.00000000012,0.0,-74379.8372862339,247999.99999999988,0.0
BC5D5,73539.99261325598,248000.00000000015,0.0,-73539.99261325598,247999.99999999985,0.0
BD5E5,36749.49535179138,-161261.25786396483,-1775354639.9551241,-36749.49535179138,657261.2578639649,-2317257938.6845245
BE5F5,32.44174087047577,248000.00000000012,0.0,-32.44174087047577,247999.99999999988,0.0
BF5G5,-155.1923930644989,260400.0000000002,0.0,155.1923930644989,260399.9999999998,0.0
BA6B6,114159.75222969055,-54540.895560474775,-1349690037.7077825,-114159.75222969055,575340.8955604748,-1957189365.6772027
BB6C6,74302.98823618889,248000.00000000012,0.0,-74302.98823618889,247999.99999999988,0.0
BC6D6,74448.53647112846,248000.00000000015,0.0,-74448.53647112846,247999.99999999985,0.0
BD6E6,37283.83003997803,-120611.88802324276,-1572072340.5173352,-37283.83003997803,616611.8880232428,-2114046539.7150934
BE6F6,115.59083473682404,248000.00000000012,0.0,-115.59083473682404,247999.99999999988,0.0
BF6G6,101.94614750146866,260400.0000000002,0.0,-101.94614750146866,260399.9999999998,0.0
BA7B7,114365.60611921549,-12950.884390394669,-1131350696.2808874,-114365.60611921549,533750.8843903947,-1738833589.818256
BB7C7,74734.25805205107,248000.00000000012,0.0,-74734.25805205107,247999.99999999988,0.0
BC7D7,74655.12949860096,248000.00000000015,0.0,-74655.12949860096,247999.99999999985,0.0
BD7E7,37359.41593962908,-79703.75628030451,-1367532875.6457696,-37359.41593962908,575703.7562803045,-1909504687.1572764
BE7F7,62.06058984994888,248000.00000000012,0.0,-62.06058984994888,247999.99999999988,0.0
BF7G7,20.139424860477448,260400.0000000002,0.0,-20.139424860477448,260399.9999999998,0.0
BA8B8,114533.41703045368,28443.998370646965,-914025730.6244378,-114533.41703045368,492356.00162935304,-1521512286.48377
BB8C8,75066.92416113615,248000.00000000012,0.0,-75066.92416113615,247999.99999999988,0.0
BC8D8,75037.9836794138,248000.00000000015,0.0,-75037.9836794138,247999.99999999985,0.0
BD8E8,37558.06367623806,-38618.36158889986,-1162106416.6921217,-37558.06367623806,534618.3615888999,-1704077199.196876
BE8F8,79.79613298177719,248000.00000000012,0.0,-79.79613298177719,247999.99999999988,0.0
BF8G8,42.04679483175278,260400.00000000017,0.0,-42.04679483175278,260399.99999999983,0.0
BA9B9,114719.03771108389,69654.60468970012,-697673060.2010508,-114719.03771108389,451145.3953102999,-1305153590.5570986
BB9C9,75432.65103131533,248000.00000000012,0.0,-75432.65103131533,247999.99999999988,0.0
BC9D9,75395.46471351385,248000.00000000012,0.0,-75395.46471351385,247999.99999999988,0.0
BD9E9,37735.9428601861,2666.884750013647,-955683355.7243261,-37735.9428601861,493333.11524998635,-1497647796.7755373
BE9F9,69.15050059556961,248000.00000000012,0.0,-69.15050059556961,247999.99999999988,0.0
BF9G9,35.95135843753815,260400.00000000017,0.0,-35.95135843753815,260399.99999999983,0.0
BA10B10,114901.78214889765,110664.11530773144,-482355040.8622036,-114901.78214889765,410135.88469226856,-1089871748.4066167
BB10C10,75842.14801478386,248000.0000000001,0.0,-75842.14801478386,247999.9999999999,0.0
BC10D10,75785.39226651192,248000.00000000012,0.0,-75785.39226651192,247999.99999999988,0.0
BD10E10,37938.55037719011,44144.606710824126,-748271866.765661,-37938.55037719011,451855.3932891759,-1290282066.126098
BE10F10,138.48513638973236,248000.0000000001,0.0,-138.48513638973236,247999.9999999999,0.0
BF10G10,63.24449306726456,260400.00000000015,0.0,-63.24449306726456,260399.99999999985,0.0
BA11B11,115116.584613204,151487.24407229322,-268159546.0867753,-115116.584613204,369312.7559277068,-875424391.1541467
BB11C11,75968.72419679165,248000.0000000001,0.0,-75968.72419679165,247999.9999999999,0.0
BC11D11,75993.18983662128,248000.00000000012,0.0,-75993.18983662128,247999.99999999988,0.0
BD11E11,37974.08675408363,85869.38439301954,-539797238.5944178,-37974.08675408363,410130.61560698046,-1081508917.4753861
BE11F11,-344.5483947992325,248000.0000000001,0.0,344.5483947992325,247999.9999999999,0.0
BF11G11,-162.142143368721,260400.00000000015,0.0,162.142143368721,260399.99999999985,0.0
BA12B12,115620.06685656309,191307.4490192227,-58265060.07298875,-115620.06685656309,329492.5509807773,-667206725.2251737
BB12C12,79375.7318534255,248000.0000000001,0.0,-79375.7318534255,247999.9999999999,0.0
BC12D12,78088.40706253052,248000.00000000012,0.0,-78088.40706253052,247999.99999999988,0.0
BD12E12,39653.844665527344,127312.78115008108,-331651831.7955162,-39653.844665527344,368687.2188499189,-875220356.7036736
BE12F12,3398.1600392460823,248000.0000000001,0.0,-3398.1600392460823,247999.9999999999,0.0
BF12G12,1694.5753346085548,260400.00000000012,0.0,-1694.5753346085548,260399.99999999988,0.0
BA13B13,152268.7287682891,227896.2318748218,125216680.35902178,-152268.7287682891,292903.7681251782,-466506245.6733935
BB13C13,101158.9077231884,248000.0000000001,0.0,-101158.9077231884,247999.9999999999,0.0
BC13D13,99096.10353690386,248000.0000000001,0.0,-99096.10353690386,247999.9999999999,0.0
BD13E13,64355.74500030279,167594.82610511698,-138671848.86979896,-64355.74500030279,328405.173894883,-665379890.07903
BE13F13,3337.0088742375374,248000.0000000001,0.0,-3337.0088742375374,247999.9999999999,0.0
BF13G13,1664.799511373043,260400.00000000012,0.0,-1664.799511373043,260399.99999999988,0.0
BA14B14,129612.49535948038,202109.43178043616,112561422.91958833,-129612.49535948038,217890.56821956384,-195412389.22500896
BB14C14,77246.78856635094,200000.0000000001,0.0,-77246.78856635094,199999.9999999999,0.0
BC14D14,80390.8668832779,200000.0000000001,0.0,-80390.8668832779,199999.9999999999,0.0
BD14E14,74260.73784053326,167776.6493275387,-25365306.249107897,-74260.73784053326,232223.3506724613,-296868200.475504
BE14F14,-6050.987199425697,200000.00000000006,0.0,6050.987199425697,199999.99999999994,0.0
BF14G14,-3022.8741079568863,210000.00000000012,0.0,3022.8741079568863,209999.99999999988,0.0
